hydrokortyzon,"Kategoria: GLIKOKORTYKOSTEROIDY
Czas działania: krótki (<12 h)
Zastosowanie: niedoczynność kory nadnerczy, stany zapalne, alergiczne i atopowe zapalenia skóry, stany zapalne płuc, ketoza, indukcja porodu u przeżuwaczy, wstrząs
Przeciwwskazania: zapalenie tworzywa kopytowego, choroby infekcyjne, choroby wrzodowe, ciąża, infekcje gałki ocznej, jaskra, zaćma, cukrzyca, okres złamań i gojenia ran, nefropatie, nadciśnienie
Niepożądane: czynnościowy zanik kory nadnerczy, jatrogenny zespół Cushinga , hiperglikemia, nadciśnienie, obrzęki, hipokaliemia, zapalenie tworzywa kopytowego, wrzody, osteoporoza, jaskra/zaćma, poronienia, drgawki"
"prednizon, prednizolon, metyloprednizolon","Kategoria: GLIKOKORTYKOSTEROIDY
Czas działania: średni (12–36 h)"
"flumetazon, deksametazon, betametazon","Kategoria: GLIKOKORTYKOSTEROIDY
Czas działania: długi (36–48 h)"
"gonadorelina, buserelina, peforelina","Kategoria: Hormony: gonadotropiny i ich agoniści/antagoniści (GnRH, LH/FSH)
Grupa: agoniści gonadoliberyny — KRÓTKODZIAŁAJĄCE
Mechanizm / skutek: aktywacja rec. GnRH → ↑ uwalniania endogennego LH (i mniej FSH)
Zastosowanie: indukcja owulacji (niedobór LH / koniec fazy estrus), synchronizacja rui, ↑ płodności, leczenie torbieli jajnika u bydła, u samców ↑ libido i ilości nasienia
Przeciwwskazania: ciąża, niedojrzałość płciowa
Niepożądane: po przedawkowaniu zaburzenia cyklu rujowego"
"deslorelina, goserelina, tryptorelina","Kategoria: Hormony: gonadotropiny i ich agoniści/antagoniści (GnRH, LH/FSH)
Grupa: agoniści GnRH — DŁUGODZIAŁAJĄCE
Mechanizm / skutek: docelowo hamowanie wydzielania LH i FSH (desensytyzacja przysadki)
Zastosowanie: odwracalna sterylizacja psów (implant dla samców)
Niepożądane: pobudzenie, zmniejszenie jąder"
"cetroreliks, ganireliks","Kategoria: Hormony: gonadotropiny i ich agoniści/antagoniści (GnRH, LH/FSH)
Grupa: antagoniści GnRH
Mechanizm / skutek: blokują receptory GnRH w przysadce → ↓ wydzielania LH i FSH"
folitropina (FSH),"Kategoria: Hormony: gonadotropiny i ich agoniści/antagoniści (GnRH, LH/FSH)
Grupa: gonadotropiny przysadkowe
Mechanizm / skutek: pobudza wzrost pęcherzyków jajnikowych i wydzielanie estrogenów (ruja), u samców spermatogenezę
Zastosowanie: indukcja superowulacji u bydła
Przeciwwskazania: ciąża, niedojrzałość płciowa
Niepożądane: obniżenie wydajności mlecznej"
lutropina (LH),"Kategoria: Hormony: gonadotropiny i ich agoniści/antagoniści (GnRH, LH/FSH)
Grupa: gonadotropiny przysadkowe
Mechanizm / skutek: współdziała z FSH; dojrzewanie pęcherzyków, owulacja, rozwój ciałka żółtego i produkcja progesteronu; u samców produkcja testosteronu
Zastosowanie: indukcja superowulacji u bydła, torbiele jajnika, opóźniona ruja
Niepożądane: reakcje nadwrażliwości, skrócenie fazy lutealnej"
gonadotropina kosmówkowa (hCG),"Kategoria: Hormony: gonadotropiny i ich agoniści/antagoniści (GnRH, LH/FSH)
Grupa: gonadotropiny pozaprzysadkowe (łożyskowe)
Mechanizm / skutek: głównie aktywność LH — utrzymanie ciałka żółtego i produkcja progesteronu
Zastosowanie: krowy: poprawa zacieleń, indukcja owulacji, torbielowatość jajników; samce: ↓ libido, wnętrostwo
Niepożądane: reakcje anafilaktyczne; u kotów długotrwała niepłodność"
gonadotropina surowicy źrebnych klaczy (eCG/PMSG),"Kategoria: Hormony: gonadotropiny i ich agoniści/antagoniści (GnRH, LH/FSH)
Grupa: gonadotropiny pozaprzysadkowe
Mechanizm / skutek: aktywność FSH, ale u klaczy dominuje działanie jak LH
Zastosowanie: przeżuwacze: superowulacja; króliki: indukcja i synchronizacja owulacji; samce: spermatogeneza
Przeciwwskazania: ciąża
Niepożądane: reakcje anafilaktyczne; długodziałający"
bromokryptyna,"Kategoria: Hormony: inhibitory i induktory prolaktyny (agoniści/antagoniści D2)
Grupa: agonista rec. D2 (inhibitor PRL)
Mechanizm / skutek: wiąże rec. D2 w OUN → hamuje uwalnianie PRL → ↓ syntezy progesteronu przez ciałko żółte; ↓ ACTH
Zastosowanie: ciąża urojona u suk, zahamowanie laktacji suk i kotek, zespół Cushinga u koni
Przeciwwskazania: ciąża, zwierzęta karmiące
Niepożądane: wymioty, brak apetytu, zmiany zachowania; z dinoprostem — środek poronny"
kabergolina,"Kategoria: Hormony: inhibitory i induktory prolaktyny (agoniści/antagoniści D2)
Grupa: agonista rec. D2
Mechanizm / skutek: wiąże rec. D2 → hamuje PRL i laktację
Zastosowanie: ciąża urojona suk, zahamowanie laktacji, redukcja objętości gruczołu sutkowego przed zabiegiem
Przeciwwskazania: ciąża
Niepożądane: wymioty, brak apetytu, senność"
pergolid,"Kategoria: Hormony: inhibitory i induktory prolaktyny (agoniści/antagoniści D2)
Grupa: agonista rec. D1 i D2
Mechanizm / skutek: ↓ uwalniania ACTH
Zastosowanie: leczenie zespołu Cushinga u koni
Niepożądane: ↓ apetyt, biegunka, bóle morzyskowe, ospałość"
metergolina,"Kategoria: Hormony: inhibitory i induktory prolaktyny (agoniści/antagoniści D2)
Mechanizm / skutek: silne działanie przeciwserotoninowe
Niepożądane: lęk, agresja, nadmierne pobudzenie"
"promazyna, haloperidol, sulpiryd, metoklopramid","Kategoria: Hormony: inhibitory i induktory prolaktyny (agoniści/antagoniści D2)
Grupa: antagoniści rec. D2 (induktory PRL)
Mechanizm / skutek: blokada rec. D2 → ↑ wydzielania prolaktyny"
"estradiol, estron, estry estradiolu (cypionian, benzoesan, walerianian)","Kategoria: Hormony płciowe: estrogeny i antyestrogeny
Grupa: leki o działaniu estrogenowym
Mechanizm / skutek: działanie zbliżone do fizjologicznego estrogenu
Zastosowanie: indukcja i synchronizacja rui u bydła, przyspieszenie inwolucji macicy po porodzie; psy: gruczolak odbytu, rozrost prostaty, ↓ libido; suki: nietrzymanie moczu po kastracji, po przypadkowym kryciu
Przeciwwskazania: ciąża, przerosty endometrium u suk (ryzyko ropomacicza), guzy gruczołu sutkowego, cysty jajnikowe, zwierzęta do konsumpcji
Niepożądane / dodatkowe: leukopenia, ↑ ryzyka nowotworów, feminizacja, obrzęki; silny efekt pierwszego przejścia (metabolizm w wątrobie)"
estriol,"Kategoria: Hormony płciowe: estrogeny i antyestrogeny
Grupa: naturalny krótko działający estrogen
Mechanizm / skutek: zwiększa wrażliwość rec. α-adrenergicznych → ↑ napięcie zwieracza cewki moczowej
Zastosowanie: nietrzymanie moczu suk
Przeciwwskazania: ciąża
Niepożądane / dodatkowe: brak wpływu na szpik, ropomacicze, nowotwory"
anty-estrogeny / SERM (np. tamoksyfen),"Kategoria: Hormony płciowe: estrogeny i antyestrogeny
Grupa: antyestrogeny / częściowi agoniści-antagoniści rec. estrogenowych
Mechanizm / skutek: hamowanie syntezy receptorów estrogenowych lub antagonizm; działanie na tkanki wrażliwe na estrogeny
Zastosowanie: (leczenie przerostu prostaty u psów — tamoksyfen)"
altrenogest (alternogest),"Kategoria: Hormony płciowe: gestageny i antygestageny
Mechanizm / skutek: syntetyczny progesteron — hamuje pulsacyjne wydzielanie GnRH → ↓ LH/FSH → brak owulacji; hamowanie fazy estrus
Zastosowanie: synchronizacja cyklu u świń, regulacja cyklu i ograniczenie zachowań rujowych u klaczy
Przeciwwskazania: niedojrzałość płciowa, zakażenia macicy, samce
Niepożądane: karencja, zatrzymanie rui, zmiany nastroju, letarg, senność, brak apetytu
Dodatkowe: doustny, miejscowy; stabilny, wysoka biodostępność"
"octan medroksyprogesteronu (MPA), megestrol (MA)","Kategoria: Hormony płciowe: gestageny i antygestageny
Mechanizm / skutek: blokuje GnRH i wyrzut LH/FSH → hamuje rozwój pęcherzyków, owulację i produkcję estrogenów; silne działanie antygonadotropowe
Zastosowanie: opóźnianie/zatrzymanie rui (klacze, kotki), synchronizacja rui, terapia behawioralna (znakowanie moczem, nimfomania u kotów), choroby skóry kotów, łagodny przerost prostaty psów
Przeciwwskazania: proestrus/estrus/metaestrus, cukrzyca, niedoczynność kory nadnerczy, guzy gruczołu sutkowego, ciąża, laktacja, ropomacicze, niedojrzałość płciowa
Niepożądane: powiększenie gruczołu mlekowego, ↑ ryzyka guzów sutka, fibroadenomatoza u kotów, przerost i torbielowatość błony śluzowej macicy, akromegalia, ↑ łaknienia i masy ciała, cukrzyca, supresja osi PPN
Dodatkowe: preparaty Depo (przedłużone działanie); i.m./s.c.; przenika przez barierę krew-mózg, do łożyska i mleka"
"norgestomet, flugeston, proligeston (PGS)","Kategoria: Hormony płciowe: gestageny i antygestageny
Mechanizm / skutek: gestageny
Zastosowanie: implant uszny dla krów (9–10 dni) / wkładki dopochwowe dla owiec (12–14 dni); proligeston — suki, kotki do zatrzymania rui
Niepożądane: wyłysienia, zmiany zabarwienia włosów w miejscu podania
Dodatkowe: proligeston — podskórnie, na dowolnym etapie cyklu"
"octan chlormadinonu (CMA), octan delmadinonu","Kategoria: Hormony płciowe: gestageny i antygestageny
Mechanizm / skutek: gestageny o działaniu antyandrogenowym — konkurują z testosteronem o receptory androgenowe
Zastosowanie: suki, kotki — opóźnienie/zatrzymanie rui; psy/kocury — łagodny lub rakowaty przerost prostaty, guzy okołoodbytowe, agresja hormonozależna
Przeciwwskazania: choroby wątroby i nerek, cukrzyca, guzy gruczołu mlekowego, wiek <1 roku
Niepożądane: ↓ płodności i libido, polifagia, zmiany koloru włosa, ↑ enzymów wątrobowych, zmiany w tkance jąder
Dodatkowe: długodziałający, podskórnie/doustnie"
aglepriston,"Kategoria: Hormony płciowe: gestageny i antygestageny
Mechanizm / skutek: antygestagen — antagonista receptora dla progesteronu w macicy (silniejsze powinowactwo niż endogenny)
Zastosowanie: terminacja ciąży przed 45. dniem (psy, koty), indukcja porodu, leczenie ropomacicza i fibroadenomatozy u kotek, akromegalia psów
Przeciwwskazania: zaburzenia wątroby i nerek, cukrzyca, niedoczynność kory nadnerczy, zły stan ogólny
Niepożądane: bolesność w miejscu iniekcji, śluzowy wypływ z dróg rodnych, objawy towarzyszące porodowi
Dodatkowe: powinowactwo do rec. GKS, ale działa jak antagonista — NIE podawać z GKS"
"testosteron i estry (propionian, enantan, dekanonian), pochodne (metylotestosteron, nortestosteron); sterydy anaboliczne (nandrolon, boldenon, stanozolol, oksymetolon)","Kategoria: Hormony płciowe: androgeny i antyandrogeny
Grupa: androgeny / anaboliki
Mechanizm / skutek: endogenny, produkowany w komórkach Leydiga pod wpływem LH; rozwój cech płciowych samca, spermatogeneza, libido; działanie anaboliczne (↑ masy mięśniowej, zatrzymanie Na i wody, ↑ erytrocytów)
Zastosowanie: niedobory hormonu, hipogonadyzm, ↑ libido, wnętrostwo, wyłysienia, nietrzymanie moczu, feminizacja; u samic — hamowanie rui suk i kotek
Przeciwwskazania: niedojrzałość płciowa, choroby wątroby, serca i krążenia, nowotwory androgenozależne, ciąża, laktacja
Niepożądane: zaburzenia funkcji rozrodczych, hepatotoksyczność, zaburzenie równowagi wodno-elektrolitowej, przerost prostaty, ↑ agresywności"
"ozateron, cyproteron","Kategoria: Hormony płciowe: androgeny i antyandrogeny
Grupa: antyandrogeny
Mechanizm / skutek: antagonizm kompetycyjny rec. androgenowych w gruczole krokowym → redukcja objętości, hamuje transport testosteronu do gruczołu (bez wpływu na płodność)
Zastosowanie: przerost gruczołu krokowego u psów, leczenie agresji, kontrola zachowań
Przeciwwskazania: choroby wątroby, nerek, ciąża, laktacja, zaburzenia hormonalne, niedojrzałość płciowa
Niepożądane: wzrost apetytu, zmiany zachowania, zaburzenia pp, przejściowy ↓ kortyzolu, senność, ginekomastia"
finasteryd,"Kategoria: Hormony płciowe: androgeny i antyandrogeny
Grupa: antyandrogen
Mechanizm / skutek: hamuje 5α-reduktazę testosteronu (↓ konwersji testosteronu do DHT)
Zastosowanie: leczenie przerostu prostaty u psów
Przeciwwskazania: choroby wątroby, nerek, ciąża, laktacja, niedojrzałość płciowa
Niepożądane: zaburzenia libido, zmiany w jądrze i wątrobie (bez wpływu na poziom testosteronu i jakość nasienia)"
delmadinon,"Kategoria: Hormony płciowe: androgeny i antyandrogeny
Grupa: antyandrogen (gestagen)
Mechanizm / skutek: antagonizm rec. androgenowego + działanie antygonadotropowe (↓ LH i FSH → ↓ testosteronu)
Zastosowanie: psy/kocury — łagodny lub rakowaty przerost prostaty, gruczolak okołoodbytowy, agresja hormonozależna, nadpobudliwość płciowa
Przeciwwskazania: cukrzyca, choroby serca, nerek, wątroby, ciąża, laktacja, owrzodzenia żołądka i jelit, niedojrzałość płciowa
Niepożądane: ↑ apetytu i masy, wymioty, biegunka, poliuria, polidypsja, ryzyko zapalenia pęcherza, łysienie, retencja Na i wody, ↑ glukozy, osłabienie mięśni, osteoporoza"
"dinoprost (+ analogi: alfaprostol, luprostiol, kloprostenol, tiaprost, deksakloprostenol)","Kategoria: Prostaglandyny, oksytocyki i tokolityki (poród / macica)
Grupa: analog prostaglandyny F2α
Mechanizm / skutek: wiąże rec. PGF2α na komórkach lutealnych → ↑ Ca, aktywacja enzymów proteolitycznych, apoptoza → ↓ progesteronu, ↑ LH i FSH; luteoliza, skurcz mięśniówki macicy
Zastosowanie: indukcja i synchronizacja rui, luteoliza (przetrwałe ciałko żółte, torbiele lutealne), przerwanie ciąży, indukcja porodu
Przeciwwskazania: ciąża (gdy nie zamierzona), astma, choroby układu oddechowego
Niepożądane: skurcze macicy (ból), biegunka, skurcz oskrzeli, ↑ ciśnienia, wymioty u mięsożernych, drżenia mięśniowe, zatrzymanie łożyska"
karbetocyna,"Kategoria: Prostaglandyny, oksytocyki i tokolityki (poród / macica)
Grupa: oksytocyk (syntetyczny analog oksytocyny)
Mechanizm / skutek: agonista rec. oksytocyny (macica, gruczoł mlekowy) → ↑ Ca → skurcz mięśni gładkich; ↑ wydzielania PGF2α
Zastosowanie: pobudzenie i wzmacnianie skurczów macicy podczas porodu, stymulacja uwalniania mleka, inwolucja macicy, wydalanie łożyska, mastitis
Przeciwwskazania: niedrożność dróg rodnych, nieprawidłowe ułożenie płodu, skurcze toniczne, hipoglikemia, hipokaliemia
Niepożądane: nadmierny skurcz macicy, zaburzenia przepływu łożyskowego, niedotlenienie płodu, odklejenie/pęknięcie macicy, zaburzenia rytmu, tachykardia; dłuższy i stabilniejszy od oksytocyny"
denaweryna,"Kategoria: Prostaglandyny, oksytocyki i tokolityki (poród / macica)
Grupa: tokolityk (inhibitor PDE)
Mechanizm / skutek: hamuje PDE → ↑ cAMP → rozkurcz mięśniówki macicy, rozszerzenie kanału rodnego; słabe działanie znieczulające i uspokajające
Zastosowanie: przyspieszenie i ułatwienie akcji porodowej u krów, rozszerzenie kanału rodnego, regulacja skurczów
Przeciwwskazania: mechaniczne przeszkody porodowe, brak rozpoczęcia skurczów
Niepożądane: wzmożony niepokój, obrzęki w miejscu podania"
pergolid,"Kategoria: Nadnercza: leki na nadczynność / niedoczynność kory
Grupa: agonista dopaminergiczny
Mechanizm / skutek: stymuluje postsynaptyczne rec. D1 i D2 → ↓ uwalniania ACTH
Zastosowanie: zespół Cushinga (nadczynność kory nadnerczy), głównie u koni
Przeciwwskazania: nadwrażliwość na pochodne sporyszu, konie <2 r.ż.
Niepożądane: brak apetytu, biegunki, ↓ masy ciała, apatia, bóle morzyskowe u koni"
selegilina,"Kategoria: Nadnercza: leki na nadczynność / niedoczynność kory
Grupa: inhibitor MAO-B
Mechanizm / skutek: blokowanie MAO-B → hamowanie metabolizmu dopaminy w OUN → ↑ dopaminy → ↓ ACTH → ↓ kortyzolu
Zastosowanie: zespół Cushinga (psy, koty, konie)
Przeciwwskazania: guzy nadnerczy
Niepożądane: wymioty, biegunka"
bromokryptyna,"Kategoria: Nadnercza: leki na nadczynność / niedoczynność kory
Grupa: agonista D2
Mechanizm / skutek: hamuje uwalnianie prolaktyny → ↓ ACTH
Zastosowanie: zespół Cushinga, akromegalia
Przeciwwskazania: ciąża, ropomacicze, powiększenie gruczołu sutkowego
Niepożądane: obniżenie ciśnienia; może być stosowana do przerwania ciąży"
trilostan,"Kategoria: Nadnercza: leki na nadczynność / niedoczynność kory
Grupa: konkurencyjny odwracalny inhibitor dehydrogenazy 3-β-hydroksysteroidowej
Mechanizm / skutek: hamowanie enzymu → blok kolejnych etapów syntezy kortyzolu z kory nadnerczy; obniża aldosteron
Zastosowanie: zespół Cushinga (głównie psy)
Przeciwwskazania: niedomoga nerek/wątroby, ciąża/laktacja
Niepożądane: ospałość, wymioty, ↓ apetytu, martwica w nadnerczach, odwodnienie, hiponatremia, hipokaliemia"
mitotan,"Kategoria: Nadnercza: leki na nadczynność / niedoczynność kory
Grupa: lek cytostatyczny
Mechanizm / skutek: hamuje sterol-O-acetylotransferazę (gromadzi się cholesterol); wiąże się z białkami nadnerczy → czynny metabolit niszczy komórki kory nadnerczy
Zastosowanie: zespół Cushinga
Przeciwwskazania: ciąża
Niepożądane: ospałość, anoreksja, ataksja, wymioty"
ketokonazol,"Kategoria: Nadnercza: leki na nadczynność / niedoczynność kory
Grupa: lek przeciwgrzybiczy
Mechanizm / skutek: hamuje enzymy cytochromu P450 biorące udział w syntezie hormonów steroidowych
Zastosowanie: zespół Cushinga
Przeciwwskazania: ciąża
Niepożądane: wymioty, biegunka, uszkodzenia wątroby, zaćma"
lewotyroksyna,"Kategoria: Tarczyca i trzustka (insulina)
Grupa: hormon tarczycy
Mechanizm: naśladuje działanie tetrajodotyroniny (T4), przekształcana w T3
Zastosowanie: terapia zastępcza u zwierząt z niedoborem hormonów tarczycy
Przeciwwskazania: nadczynność tarczycy
Niepożądane: zaburzenia rytmu serca, zapalenie płuc"
tiamazol,"Kategoria: Tarczyca i trzustka (insulina)
Grupa: lek tyreostatyczny
Mechanizm: hamuje wiązanie jodu z peroksydazą tarczycową (inaktywuje enzym) → zapobiega jodowaniu tyreoglobuliny i wbudowywaniu jodu do tyrozyny
Zastosowanie: nadczynność tarczycy (koty)
Przeciwwskazania: niewydolność nerek, choroby wątroby
Niepożądane: wymioty, jadłowstręt, apatia, świąd; brak apetytu, przedłużone krwawienie, niedokrwistość, żółtaczka, małopłytkowość, eozynofilia, leukopenia, limfocytoza"
insulina,"Kategoria: Tarczyca i trzustka (insulina)
Grupa: hormon
Mechanizm: (regulacja gospodarki węglowodanowej)
Zastosowanie: cukrzyca
Niepożądane: hipoglikemia"
apomorfina,"Kategoria: Pokarmowy: leki wymiotne (Emetica)
Grupa: o działaniu ośrodkowym
Mechanizm: agonista receptorów D2 w CTZ
Zastosowanie: jednorazowe podanie podskórne, wymioty po 2–15 min
Przeciwwskazania: połknięcie środków żrących/pieniących/lotnych i ostrych przedmiotów, depresja OUN, drgawki, niewydolność wątroby; NIE u kotów
Niepożądane: senność, ↑ ślinienia, bradykardia/częstoskurcz, ↓ ciśnienia, odwodnienie; opioidy/barbiturany nasilają depresję OUN"
ropinirol,"Kategoria: Pokarmowy: leki wymiotne (Emetica)
Grupa: o działaniu ośrodkowym
Mechanizm: agonista receptorów dopaminergicznych w CTZ
Zastosowanie: krople do oczu dla psów; wymioty po 15 min
Przeciwwskazania: połknięcie ostrych/żrących substancji, depresja OUN, padaczka, ciąża, laktacja
Niepożądane: przekrwienie oka, wysunięcie III powieki, ospałość, tachykardia, drgawki, biegunka, przedłużone wymioty"
"ksylazyna, deksmedetomidyna, medetomidyna","Kategoria: Pokarmowy: leki wymiotne (Emetica)
Grupa: o działaniu ośrodkowym
Mechanizm: selektywni agoniści receptorów α2 (uspokajające, przeciwbólowe)
Zastosowanie: wymioty po kilku min; leki z wyboru dla kotów
Przeciwwskazania: bradykardia, choroby serca, wstrząs, odwodnienie, ciąża, cukrzyca, niewydolność oddechowa
Niepożądane: bradykardia, hipotensja, depresja oddechu, sedacja, ataksja, hipotermia, hiperglikemia, nadmierne ślinienie"
"woda utleniona, chlorek sodu, soda oczyszczona","Kategoria: Pokarmowy: leki wymiotne (Emetica)
Grupa: o działaniu obwodowym
Mechanizm: drażnienie błony śluzowej pp
Zastosowanie: nagłe wymioty wywoływane przez właściciela
Niepożądane: podrażnienia, uszkodzenia błon śluzowych pp"
maropitant,"Kategoria: Pokarmowy: leki przeciwwymiotne (Antiemetica)
Mechanizm: antagonista receptora NK1 (dla substancji P) w ośrodku wymiotnym; NIE działa uspokajająco
Zastosowanie: hamuje wymioty RÓŻNEGO pochodzenia
Przeciwwskazania: choroby wątroby (metabolizm), choroby serca (powinowactwo do kanałów Ca), ciąża/laktacja po ocenie
Niepożądane: ból w miejscu podania, reakcje alergiczne, letarg, ataksja, drgawki, drżenia mięśni
Dodatkowe: tabletki, s.c./i.v. dla psów i kotów; podać godzinę wcześniej, raz dziennie; silnie wiąże się z białkami osocza"
metoklopramid,"Kategoria: Pokarmowy: leki przeciwwymiotne (Antiemetica)
Mechanizm: ośrodkowo antagonista rec. D2 w CTZ, obwodowo antagonista D2 + agonista 5-HT4 (↑ wydzielania ACh)
Zastosowanie: hamuje wymioty pochodzenia GASTRYCZNEGO i TOKSYCZNEGO, NIE pochodzenia błędnikowego; prokinetyk (refluks, zapalenie żołądka)
Przeciwwskazania: perforacja/niedrożność pp, krwawienia w pp, padaczka, urazy głowy, ciąża urojona u suk, guz chromochłonny
Niepożądane: pobudzenie, niezborność ruchów, drżenia, drgawki, agresja, senność, biegunka, ↑ uwalniania prolaktyny
Dodatkowe: tabletki, i.m./s.c. dla psów i kotów"
ondansetron,"Kategoria: Pokarmowy: leki przeciwwymiotne (Antiemetica)
Mechanizm: blokuje receptory 5-HT3 obwodowo i ośrodkowo
Zastosowanie: zapobieganie wymiotom po chemioterapii i radioterapii (uwalnianie serotoniny z uszkodzonych tkanek)
Przeciwwskazania: nadwrażliwość, zaburzenia rytmu, hipokaliemia, niewydolność wątroby
Niepożądane: ból głowy, zawroty, senność, zaburzenia rytmu serca, ↓ ciśnienia, zaparcia
Dodatkowe: nie znosi niedrożności mechanicznej jelit"
"acepromazyna, prometazyna, tietylperazyna, haloperidol","Kategoria: Pokarmowy: leki przeciwwymiotne (Antiemetica)
Mechanizm: antagoniści rec. D2, H1 i M w OUN (neuroleptyki — fenotiazyny, butyrofenony)
Zastosowanie: hamują wymioty różnego pochodzenia, skuteczne w wymiotach BŁĘDNIKOWYCH; działanie uspokajające
Dodatkowe: doustnie, iniekcyjnie dla psów i kotów"
"dimenhydrynat, difenhydramina, prometazyna","Kategoria: Pokarmowy: leki przeciwwymiotne (Antiemetica)
Mechanizm: antagoniści rec. H1 i M (leki przeciwhistaminowe)
Zastosowanie: wymioty pochodzenia BŁĘDNIKOWEGO, indukowane radioterapią, schorzenia żołądka"
skopolamina,"Kategoria: Pokarmowy: leki przeciwwymiotne (Antiemetica)
Mechanizm: antagonista rec. M (parasympatykolityk)
Zastosowanie: choroba lokomocyjna psów
Przeciwwskazania: nie stosować u kotów"
omeprazol,"Kategoria: Pokarmowy: choroba wrzodowa (IPP, H2, osłaniające)
Grupa: inhibitor pompy protonowej (IPP)
Mechanizm: hamuje ATP-azę H⁺/K⁺ na komórkach okładzinowych → ↓ wydzielania kwasu solnego niezależnie od bodźca
Przeciwwskazania: choroby wątroby, ciąża i laktacja
Niepożądane: nadwrażliwość, ↓ apetytu i masy, biegunka, wymioty, achylia (brak HCl), przerost błony śluzowej żołądka (↑ gastryny)
Dodatkowe: doustnie (psy, koty, konie), i.v. (konie); silny wzrost produkcji HCl po odstawieniu — stopniowe"
"ranitydyna, famotydyna","Kategoria: Pokarmowy: choroba wrzodowa (IPP, H2, osłaniające)
Grupa: antagoniści rec. H2
Mechanizm: blokowanie rec. H2 → ↓ produkcji HCl (krócej i mniej stabilnie niż IPP)
Przeciwwskazania: choroby serca, wątroby, nerek, nadwrażliwość
Niepożądane: nudności, brak apetytu, senność, apatia, zaparcia/biegunka, bradykardia, hipotensja, zaburzenia rytmu
Dodatkowe: psy, koty, konie — doustnie/i.v./i.m./s.c.; brak działania prokinetycznego"
mizoprostol,"Kategoria: Pokarmowy: choroba wrzodowa (IPP, H2, osłaniające)
Grupa: analog PGE1
Mechanizm: pobudza rec. dla PGE → hamuje wydzielanie HCl, nasila produkcję wodorowęglanów i śluzu (cytoprotekcyjnie)
Przeciwwskazania: ciąża (poronienia), laktacja (do mleka)
Niepożądane: wymioty, biegunka, ból brzucha, skurcze macicy, przedwczesny poród, drżenia mięśniowe, napady padaczkowe
Dodatkowe: nie łączyć z omeprazolem (osłania jego działanie)"
"sukralfat, cytrynian potasowo-bizmutawy, koloidalny bizmut","Kategoria: Pokarmowy: choroba wrzodowa (IPP, H2, osłaniające)
Grupa: selektywne leki osłaniające
Mechanizm: w kontakcie z uszkodzoną błoną (pH<4) tworzą kompleksy wypełniające ubytek (warstwa ochronna przed HCl), nasilają syntezę PG
Dodatkowe: cytoprotekcja; nie stosować z lekami neutralizującymi ani mlekiem; mogą ↓ wchłanianie innych leków"
"pektyny, śluzy roślinne, siemię lniane","Kategoria: Pokarmowy: choroba wrzodowa (IPP, H2, osłaniające)
Grupa: nieselektywne leki osłaniające
Mechanizm: tworzą warstwę chroniącą błonę śluzową żołądka przed HCl"
"związki glinu, magnezu, wapnia","Kategoria: Pokarmowy: choroba wrzodowa (IPP, H2, osłaniające)
Grupa: leki neutralizujące kwas solny
Mechanizm: ↑ pH soku żołądkowego; glin działa zapierająco, magnez przeczyszczająco
Niepożądane: wtórna hipersekrecja HCl, alkalizacja pp, ryzyko infekcji"
metoklopramid,"Kategoria: Pokarmowy: prokinetyki, spazmolityki, na perystaltykę
Grupa: prokinetyk
Mechanizm / skutek: ośrodkowo antagonista D2, obwodowo antagonista D2 + agonista 5-HT4 → ↑ uwalniania ACh; nasilenie skurczów żołądka, przyspieszenie opróżniania, ↑ napięcia zwieracza wpustu
Zastosowanie: leczenie wymiotów, opróżnianie żołądka; bezpiecznie u koni
Przeciwwskazania: padaczka, zaparcia, niedrożność/krwawienia pp, psy z przełykiem olbrzymim
Niepożądane: drżenia, ataksja, zachowania paradoksalne (jak neuroleptyki fenotiazynowe)"
domperydon,"Kategoria: Pokarmowy: prokinetyki, spazmolityki, na perystaltykę
Grupa: prokinetyk
Mechanizm / skutek: antagonista rec. D2; opróżnianie żołądka (nie wpływa na HCl, brak działania przeciwwymiotnego)
Zastosowanie: poporodowa bezmleczność u klaczy, leczenie ochwatu
Przeciwwskazania: niedrożność przewodu pokarmowego
Niepożądane: objawy rzadziej niż metoklopramid; ↑ uwalniania prolaktyny"
cyzapryd,"Kategoria: Pokarmowy: prokinetyki, spazmolityki, na perystaltykę
Grupa: prokinetyk
Mechanizm / skutek: agonista rec. 5-HT4 w zwojach śródściennych jelit → ↑ ACh → ↑ napięcia zwieracza wpustu, przyspieszenie opróżniania żołądka, ↑ perystaltyki jelit
Zastosowanie: refluks żołądkowo-przełykowy, zaburzenia opróżniania żołądka, zaparcia
Przeciwwskazania: niedrożność przewodu pokarmowego, przełyk olbrzymi
Niepożądane: ból brzucha, agresja, ataksja, gorączka, wymioty; brak hiperprolaktynemii i działania przeciwwymiotnego"
lidokaina,"Kategoria: Pokarmowy: prokinetyki, spazmolityki, na perystaltykę
Grupa: na perystaltykę
Mechanizm / skutek: blokuje kanały sodowe (hamuje przewodzenie nerwowe), pobudza aktywność motoryczną jelit
Zastosowanie: przywrócenie motoryki jelit po operacji, wymioty u koni"
