"sulfanilamid, sól srebrowa sulfadiazyny, sulfacetamid, mafenid","Kategoria: Inhibitory szlaku kwasu foliowego — SULFONAMIDY + trimetoprim (diaminopirymidyny)
Mechanizm / efekt: stosowane miejscowo
Spektrum: jw.; mafenid działa na beztlenowce
Zastosowanie: zakażenia ran (krótkie, słabe działanie); sól srebrowa — rany pooparzeniowe i zakażone (Ps. aeruginosa); sulfacetamid — okulistyka; mafenid — zakażenia ran ropnych (zwłaszcza beztlenowce)
PW / DN: nie stosować na niezakażone rany ani z obfitą ropą; mafenid — opóźnia gojenie ran (więc się go łączy z sulfonamidami), nietoksyczny
Oporność / interakcje / uwagi: PABA nie znosi działania mafenidu"
trimetoprim,"Kategoria: Inhibitory szlaku kwasu foliowego — SULFONAMIDY + trimetoprim (diaminopirymidyny)
Mechanizm / efekt: antagonista kwasu foliowego — hamuje reduktazę dihydrofolianową (przemiana kwasu dihydrofoliowego w tetrahydrofoliowy); może być bakteriobójczy w połączeniu z sulfonamidem
Spektrum: tlenowe G+, G-, pierwotniaki (oprócz Pseudomonas i Mycobacterium)
Zastosowanie: łączony z sulfonamidami — sulfonamidy potencjonowane
PW / DN: DN (u koni po podaniu doustnym): biegunki, neurotoksyczność, nieprawidłowy chód
Oporność / interakcje / uwagi: oporność: synteza reduktazy niewrażliwej na inhibitory, zmniejszenie przepuszczalności"
diawerdyna,"Kategoria: Inhibitory szlaku kwasu foliowego — SULFONAMIDY + trimetoprim (diaminopirymidyny)
Mechanizm / efekt: inhibitor przemian kwasu foliowego
Zastosowanie: z sulfachinoksaliną — leczenie kokcydiozy"
"furazolidon, nitrofurazon, nitrofurantoina, nifuroksazyd, nifuratel","Kategoria: Leki uszkadzające DNA — NITROIMIDAZOLE i nitrofurany
Grupa: nitrofurany
Mechanizm / efekt / spektrum: nitroreduktazy bakteryjne redukują lek do aktywnych metabolitów wiążących się z rybosomami i rRNA → blok syntezy białek; zaburzenia reakcji enzymatycznych przemian węglowodanów → blok biosyntezy DNA; utlenienie lipidów i uszkodzenie błon; bakteriostatyczne, w większych stężeniach bakteriobójcze; tlenowe G+/G-, beztlenowce, niektóre pierwotniaki, wirusy, grzyby
Zastosowanie: zakażenia pp, skóry i oczu, macicy; nitrofurazon — miejscowo, duża toksyczność; nitrofurantoina — zakażenia DM (doustnie, max 14 dni); nifuroksazyd — biegunki bakteryjne (nie wchłania się z pp); nifuratel — infekcje DM, PP (ogólnie, miejscowo, dopochwowo)
PW: ciąża, szczenięta <5–6 tygodnia, niewydolność nerek i wątroby
DN: wąski margines bezpieczeństwa; produkty rozkładu mutagenne i kancerogenne; nowotwory gruczołu sutkowego i jajników po nitrofurazonie (stymuluje proliferację komórek estrogenozależnych); drżenia, drgawki, neuropatie, zaburzenia pp, czerwone zabarwienie moczu, niedokrwistość hemolityczna noworodków
Oporność / interakcje / uwagi: oporność rozwija się powoli, krzyżowa (Pseudomonas i Proteus oporne — brak reduktaz); kat. D , zakazane u zwierząt rzeźnych, brak PLW; podane ogólnie nie osiągają stężenia terapeutycznego w osoczu/tkankach"
metronidazol,"Kategoria: Leki uszkadzające DNA — NITROIMIDAZOLE i nitrofurany
Grupa: nitroimidazole
Mechanizm / efekt / spektrum: biernie wnika do komórki, gdzie redukuje się do aktywnych metabolitów uszkadzających DNA niezależnie od fazy wzrostu drobnoustrojów; bakteriobójcze; bakterie beztlenowe (wymagają niskiego potencjału redoks), pierwotniaki
Zastosowanie: choroby przyzębia, zapalenie jamy otrzewnowej / narządów rodnych / ucha środkowego / kości / stawów / opon mózgowych, ropnie jamy brzusznej, leczenie RZJ i biegunek wywołanych przez Clostridium difficile
PW: ciąża; konie — brak apetytu
DN: wysokie dawki neurotoksyczne — depresja OUN, ataksja, drżenia, hipertermia, napady padaczkowe, zaburzenia świadomości, mielotoksyczne; psy i koty — zaburzenia ze strony pp
Oporność / interakcje / uwagi: oporność rzadko (obniżenie wewnątrzkomórkowej redukcji leku; oporność u Clostridium difficile i perfringens u koni i psów; krzyżowa); może nasilać działanie warfaryny i cyklosporyny; kat. D; per os, IV, doodbytniczo; szybko się wchłania, lipofilny — łatwo penetruje do OUN, kości, ropni, przez łożysko i do mleka; najbardziej aktywny"
"dimetronidazol, ronidazol, karnidazol, ipronidazol","Kategoria: Leki uszkadzające DNA — NITROIMIDAZOLE i nitrofurany
Grupa: nitroimidazole
Mechanizm / efekt / spektrum: biernie wnika do komórki, gdzie redukuje się do aktywnych metabolitów uszkadzających DNA niezależnie od fazy wzrostu drobnoustrojów; bakteriobójcze; bakterie beztlenowe (wymagają niskiego potencjału redoks), pierwotniaki
Zastosowanie: trychomonadoza, histomonadoza, giardioza, kokcydioza"
tynidazol,"Kategoria: Leki uszkadzające DNA — NITROIMIDAZOLE i nitrofurany
Grupa: nitroimidazole
Mechanizm / efekt / spektrum: jw.; giardia
Zastosowanie: giardioza
DN: biegunka, wymioty, zaburzenia neurologiczne
Oporność / interakcje / uwagi: brak PLW"
"kolistyna (polimyksyna E), polimyksyna B","Kategoria: Leki uszkadzające błonę komórkową — POLIMYKSYNY i pozostałe peptydowe
Grupa: polimyksyny
Mechanizm / efekt / spektrum: kationowe detergenty; niszczą błony komórkowe przez atakowanie odsłoniętych grup fosforanowych błony fosfolipidowej → wyciek zawartości cytoplazmy, rozpad i śmierć komórki; w przypadku G- wiążą lipid A LPS (neutralizują endotoksynę); bakteriobójcze, stężeniozależne; bardziej G- niż G+
Zastosowanie: stany zapalne uszu i skóry, infekcje pp, wczesne etapy wstrząsu septycznego (endotoksemii) wywołanego przez G-; może być iniekcyjnie (preparat dla bydła); u koni doustnie — kolki/colitis
PW: choroby nerek; nadwrażliwość; u koni doustnie (kolki)
DN: neurotoksyczność, nefrotoksyczność, zawroty głowy, blok nerwowo-mięśniowy, uszkodzenie nerek; ototoksyczne przy uszkodzonej błonie bębenkowej
Interakcje / uwagi / kat.: oporność rzadka, chromosomalna (modyfikacja LPS, aktywne wypompowywanie); nie stosować z aminoglikozydami; synergizm z betalaktamami; kat. B"
daptomycyna,"Kategoria: Leki uszkadzające błonę komórkową — POLIMYKSYNY i pozostałe peptydowe
Grupa: lipopeptydy
Mechanizm / efekt / spektrum: łączy się z błoną komórkową w sposób zależny od wapnia, oligomeryzuje tworząc kanały jonowe → ucieczka jonów potasowych, zaburzenie potencjału, rozpad błony i śmierć komórki; stężeniozależna; wyłącznie G+ (w tym MRSA, VISA, VRSA, VRE)
DN: osłabienie mięśni szkieletowych (>10 mg/kg u psów), neuropatia obwodowa z degeneracją aksonów
Interakcje / uwagi / kat.: aktywność wzrasta wprost proporcjonalnie do stężenia Ca²⁺; kat. A"
ryfamycyna (ryfampicyna),"Kategoria: Inhibitory polimerazy RNA i inne (ryfamycyny, nowobiocyna, kwas fusydowy)
Mechanizm / efekt: hamują aktywność polimerazy RNA → blok syntezy kwasów nukleinowych; bakteriobójczy
Spektrum: G+
Zastosowanie: stosowana w połączeniu z innymi lekami (oporność szybko się rozwija)
DN: mocz, kał, ślina zabarwiają się na czerwono-pomarańczowo; u koni depresja OUN, zmniejszony apetyt
Oporność / interakcje: szybko rozwijająca się oporność (stąd terapia skojarzona)"
nowobiocyna,"Kategoria: Inhibitory polimerazy RNA i inne (ryfamycyny, nowobiocyna, kwas fusydowy)
Mechanizm / efekt: hamuje syntezę kwasów nukleinowych i procesy oddychania komórkowego, uszkadza błony komórkowe; bakteriostatyczny
Spektrum: niektóre G+, nieliczne G-
Zastosowanie: zakażenia wymienia; infekcje gronkowcowe u psów i kotów gdy oporność na penicylinę"
kwas fusydowy,"Kategoria: Inhibitory polimerazy RNA i inne (ryfamycyny, nowobiocyna, kwas fusydowy)
Mechanizm / efekt: blokowanie biosyntezy białka; bakteriostatyczny, w wysokich stężeniach bakteriobójczy
Spektrum: G+
Zastosowanie: zakażenia skóry (liszajec, zapalenie gruczołów potowych, trądzik pospolity u ludzi)
DN: reakcje alergiczne
Oporność / interakcje: synergizm z metycyliną, cefalosporynami i wankomycyną"
